HCode,Name,Facility Type,City,State,County,Zip Code,Zip,Corp Hcode,Contract/Corp Entity Name,Tax ID,BCBSTX ID,Facility Medicare Id,Provider Count
101514,Medical Center of Southeast Texas,Acute Care Gen,Port Arthur,TX,Jefferson,77640,776,698207,Medical Center of Southeast Texas,270060569,,450518,1
101576,Summit Physical Therapy,Physical Rehab,Plano,TX,Collin,75093-5066,750,101576,Summit Physical Therapy,752654366,,-,1
101610,Hedgecock Artificial Limb,Other,Dallas,TX,Dallas,75226,752,101610,Hedgecock Artificial Limb,751230723,,-,1
101796,Vista Physical Therapy,Physical Rehab,Dallas,TX,Dallas,75230,752,27355,Preferred Therapy Providers,752879045,,00990E,1
101846,Winter And Associates Pediatric Rehab,Physical Rehab,Houston,TX,Harris,77098,770,101846,Winter And Associates Pediatric Rehab,760622879,,-,1
101999,Workers Healthcare,Physical Rehab,Houston,TX,Harris,77017,770,101999,Workers Healthcare,760628972,,-,1
102000,Heights Therapy & Rehabilitation,Physical Rehab,Houston,TX,Harris,77008,770,102000,Heights Therapy & Rehabilitation,760495780,,-,1
102004,Vista Physical Therapy,Physical Rehab,Plano,TX,Collin,75093,750,27355,Preferred Therapy Providers,882085025,,00991E,1
102004,Vista Physical Therapy,Physical Rehab,Plano,TX,Collin,75093,750,27355,Preferred Therapy Providers,752879634,,00991E,1
102010,Mega Rehab,Physical Rehab,Arlington,TX,Tarrant,76006,760,102010,Mega Rehab,752798275,,-,1
102042,CareNow,Outpatient Services,Carrollton,TX,Denton,75010,750,726843,CareNow,752510007,,-,1
102103,Town East Rehabilitation,Physical Rehab,Mesquite,TX,Dallas,75150,751,133018,Rehab Net,752798990,,-,1
102123,Conroe MRI,Diagnostic Service,Conroe,TX,Montgomery,77304,773,316261,Universal MRI & Diagnostic,760502924,,-,1
102138,Correct Care Clinic,Physical Rehab,Garland,TX,Dallas,75042,750,102138,Correct Care Clinic,752882172,,-,1
102167,Stratton Rehabilitation Clinic,Physical Rehab,San Antonio,TX,Bexar,78209,782,27355,Preferred Therapy Providers,742965486,,83603E,1
102340,Davidson Physical Therapy,Physical Rehab,Houston,TX,Harris,77008,770,27355,Preferred Therapy Providers,742140275,,650029,1
102341,Peak Physical Therapy,Physical Rehab,McKinney,TX,Collin,75070,750,27355,Preferred Therapy Providers,320460681,,414290,1
102342,Premier Sleep,Other,Victoria,TX,Victoria,77901,779,102342,Premier Sleep,742957616,,-,1
102361,ARA Imaging - Southwood,Diagnostic Service,Austin,TX,Travis,78704,787,28778,Austin Radiological Association,201651590,,FTA087,1
102362,West Lake,Diagnostic Service,West Lake Hills,TX,Travis,78746,787,28778,Austin Radiological Association,741597116,,00E692,1
102363,Quarry Lake,Diagnostic Service,Austin,TX,Travis,78759,787,28778,Austin Radiological Association,741597116,,00E692,1
102368,Vista Physical Therapy,Physical Rehab,Irving,TX,Dallas,75039,750,27355,Preferred Therapy Providers,752892911,,00008S,1
102419,Radiology Association Of Mcallen,Diagnostic Service,McAllen,TX,Hidalgo,78501,785,315029,Radiology Association Of Mcallen,742199402,,-,1
102421,Radiology Association - Northside,Diagnostic Service,Edinburg,TX,Hidalgo,78539,785,315029,Radiology Association Of Mcallen,742199402,,-,1
102425,Cornerstone Open MRI Center,Diagnostic Service,Edinburg,TX,Hidalgo,78539,785,315029,Radiology Association Of Mcallen,742833894,,-,1
102438,Therapy Place,Physical Rehab,Waxahachie,TX,Ellis,75165,751,102438,Therapy Place,752838357,,-,1
102457,Dubuis Health System,Home Care,Houston,TX,Harris,77008,770,102453,Christus Dubuis Health System,742898615,,-,1
102457,Dubuis Health System,Long Term,Houston,TX,Harris,77008,770,102453,Christus Dubuis Health System,742898615,,-,1
102458,CHRISTUS Dubuis Hospital Of Beaumont,Long Term,Beaumont,TX,Jefferson,77702,777,207627,Christus Health Ark-La-Tex,742898615,,452042,1
102460,CHRISTUS Dubuis Hospital Of Port Arthur,Long Term,Port Arthur,TX,Jefferson,77642,776,207627,Christus Health Ark-La-Tex,742898615,,452042,1
102465,Inter-Active Health Care,Home Care,Stafford,TX,Fort Bend,77477,774,102465,Inter-Active Health Care,760461084,,-,1
102697,Rehab Management Rowlett,Physical Rehab,Rowlett,TX,Dallas,75089,750,206162,Rehab Management,752470235,,-,1
102698,Rehab Management Terrell,Physical Rehab,Terrell,TX,Kaufman,75160,751,206162,Rehab Management,752470235,,-,1
102768,Universal Health Services,Home Care,Fort Worth,TX,Tarrant,76112,761,102768,Universal Health Services,752742310,,-,1
102780,Envision Imaging of Hulen,Diagnostic Service,Fort Worth,TX,Tarrant,76109,761,140283,Texas Health Resources,271385885,,FTXUV50,1
102808,Southwest MRI I,Diagnostic Service,San Antonio,TX,Bexar,78224,782,102808,Southwest MRI I,760659560,,-,1
102923,Dallas East Dialysis,Outpatient Services,Dallas,TX,Dallas,75228,752,93255,DaVita,621634350,,452822,1
104047,Homelink,Home Care,Beaumont,TX,Jefferson,77701,777,316224,Homelink,421280573,,-,1
104454,Orthopedic Store,Other,San Antonio,TX,Bexar,78216,782,315515,Orthopedic Store,742926724,,-,1
104662,Medical Plus Supplies,Home Care,Houston,TX,Harris,77045,770,362020,Medical Plus Supplies,760346585,,-,1
104915,Meridian Diagnostic Imaging,Diagnostic Service,Fort Worth,TX,Tarrant,76109,761,104915,Meridian Diagnostic Imaging,752901720,,-,1
104915,Meridian Diagnostic Imaging,Diagnostic Service,Fort Worth,TX,Tarrant,76109,761,306119,Mri Group,752648615,,-,1
104915,Meridian Diagnostic Imaging,Physical Rehab,Fort Worth,TX,Tarrant,76109,761,104915,Meridian Diagnostic Imaging,752901720,,-,1
104915,Meridian Diagnostic Imaging,Physical Rehab,Fort Worth,TX,Tarrant,76109,761,306119,Mri Group,752648615,,-,1
104922,Dynacare,Diagnostic Service,Houston,TX,Harris,77071,770,104922,Dynacare,760478123,,-,1
105175,Plano Diagnostic Imaging Centre,Diagnostic Service,Plano,TX,Collin,75075,750,105175,Plano Diagnostic Imaging Centre,760429756,,-,1
105180,Community Diagnostics,Diagnostic Service,Dallas,TX,Dallas,75208,752,323054,PHCS Direct Contracts,752807208,,-,1
105233,Universal MRI and Diagnostics Tomball,Diagnostic Service,Tomball,TX,Harris,77375,773,316261,Universal MRI & Diagnostic,760502924,,-,1
105677,Community Healthcare of Texas,Long Term,Fort Worth,TX,Tarrant,76107,761,142139,Texas Non-Profit Hospice Alliance,742761617,,451501,1
105726,Strobel and Associates Prosthetics,Other,Plano,TX,Collin,75023,750,105726,Strobel and Associates Prosthetics,470933574,,-,1
105781,Quantum Diagnostic Imaging Richardson,Diagnostic Service,Richardson,TX,Dallas,75080,750,323054,PHCS Direct Contracts,752903410,,-,1
105807,Fish Pond Surgery Center,Outpatient Services,Waco,TX,McLennan,76710,767,701482,Tenet Healthcare-National,742901471,,-,1
105825,Comprehensive Open Mri-Garland,Diagnostic Service,Garland,TX,Dallas,75044,750,105825,Comprehensive Open Mri-Garland,770547383,,-,1
106345,Greenville Rehab Services-Contracts,Physical Rehab,Greenville,TX,Hunt,75402,754,106345,Greenville Rehab Services-Contracts,710785147,,-,1
106357,Las Colinas Physical Therapy & Work Ha,Physical Rehab,Irving,TX,Dallas,75038,750,106357,Las Colinas Physical Therapy & Work Ha,752402177,,-,1
106614,Garland Physical Therapy,Physical Rehab,Garland,TX,Dallas,75043,750,106614,Garland Physical Therapy,751938998,,-,1
106616,Hand Therapy Center Of Plano,Physical Rehab,Plano,TX,Collin,75093,750,106616,Hand Therapy Center Of Plano,710785147,,-,1
106625,Midlothian Pt & Sports Rehabilitation,Physical Rehab,Midlothian,TX,Ellis,76065,760,106625,Midlothian Pt & Sports Rehabilitation,621659976,,-,1
106626,North Texas Rehabilitation,Physical Rehab,Hurst,TX,Tarrant,76054,760,106626,North Texas Rehabilitation,621659976,,-,1
106653,Central Texas Endoscopy Center,Outpatient Services,Bryan,TX,Brazos,77802,778,37570,AmSurg,742863853,,-,1
106821,Interim HealthCare Brownsville,Home Care,Brownsville,TX,Cameron,78520,785,31539,Interim Healthcare,742689212,,458093,1
106825,Bayou Homecare,Diagnostic Service,Temple,TX,Bell,76502,765,720703,Falcon South Plains Hospice,200954246,,457247,1
106825,Bayou Homecare,Home Care,Temple,TX,Bell,76502,765,720703,Falcon South Plains Hospice,200954246,,457247,1
107116,Labcorp,Diagnostic Service,Harlingen,TX,Cameron,78550,785,51518,Laboratory Corporation of America Holdings,840611484,,-,1
107120,Labcorp,Diagnostic Service,Lewisville,TX,Denton,75057,750,51518,Laboratory Corporation of America Holdings,840611484,,-,1
107125,Labcorp,Diagnostic Service,Mesquite,TX,Dallas,75150,751,51518,Laboratory Corporation of America Holdings,840611484,,-,1
107133,Action Physical Therapy,Physical Rehab,Houston,TX,Harris,77024,770,50247,US Physical Therapy,760389610,,456627,1
107134,Labcorp,Diagnostic Service,Richardson,TX,Dallas,75080,750,51518,Laboratory Corporation of America Holdings,840611484,,-,1
107134,Labcorp,Physical Rehab,Richardson,TX,Dallas,75080,750,51518,Laboratory Corporation of America Holdings,840611484,,-,1
107136,Labcorp,Diagnostic Service,San Antonio,TX,Bexar,78217,782,51518,Laboratory Corporation of America Holdings,840611484,,-,1
107140,Labcorp,Diagnostic Service,Live Oak,TX,Bexar,78233,782,51518,Laboratory Corporation of America Holdings,840611484,,-,1
107141,Labcorp,Diagnostic Service,San Antonio,TX,Bexar,78258,782,51518,Laboratory Corporation of America Holdings,840611484,,-,1
107170,Dialysis Care of McAllen,Outpatient Services,McAllen,TX,Hidalgo,78501,785,93255,DaVita,202694671,,452654,1
107247,Monitor Medical,Home Care,Sugar Land,TX,Fort Bend,77478,774,353562,Monitor Medical,760338674,,0434450001,1
107368,Numed Imaging Center-Abilene,Diagnostic Service,Abilene,TX,Taylor,79606,796,107368,Numed Imaging Center-Abilene,752577465,,-,1
107379,Numed Imaging Centers Stephenville,Diagnostic Service,Stephenville,TX,Erath,76401,764,31422,Nicholas County Hospital,752577465,,FTA001,1
107390,Christus Santa Rosa Surgery Center,Outpatient Services,San Antonio,TX,Bexar,78229,782,207627,Christus Health Ark-La-Tex,200424958,,45C0001353,1
107429,Memorial Hermann Sports Medicine And Rehab - Mid County,Physical Rehab,Nederland,TX,Jefferson,77627,776,39708,Memorial Hermann Hospital System,741152597,,456682,1
107482,Tri State Home Respiratory Care,Home Care,Texarkana,TX,Bowie,75503,755,107482,Tri State Home Respiratory Care,752807177,,-,1
107500,Central Texas Advanced Med Ima,Diagnostic Service,Waco,TX,McLennan,76712,767,107500,Central Texas Advanced Med Ima,742982538,,-,1
107659,Homelink,Home Care,Tyler,TX,Smith,75702,757,316224,Homelink,421280573,,380530001,1
107659,Homelink,Other,Tyler,TX,Smith,75702,757,316224,Homelink,421280573,,380530001,1
107677,Home Respiratory,Home Care,Austin,TX,Travis,78756,787,380264,Accurate Respiratory,141839172,,-,1
107677,Home Respiratory,Other,Austin,TX,Travis,78756,787,380264,Accurate Respiratory,141839172,,-,1
107694,North Texas Imaging,Diagnostic Service,Dallas,TX,Dallas,75224,752,107694,North Texas Imaging,752844877,,-,1
107701,CareNow,Outpatient Services,Allen,TX,Collin,75013,750,726843,CareNow,752510007,,-,1
107701,CareNow,Physical Rehab,Allen,TX,Collin,75013,750,726843,CareNow,752510007,,-,1
107821,Baptist Beaumont Surgical Affiliates,Outpatient Services,Beaumont,TX,Jefferson,77701,777,107821,Baptist Beaumont Surgical Affiliates,821773443,,670289,1
107881,Hillcroft Therapy Center,Physical Rehab,Houston,TX,Harris,77081,770,107881,Hillcroft Therapy Center,760659163,,-,1
108074,NextCare Urgent Care,Outpatient Services,Houston,TX,Harris,77058,770,704390,NextCare,260845489,,-,1
108075,Certified Prosthetics And Orthotics,Home Care,Victoria,TX,Victoria,77901,779,108075,Certified Prosthetics And Orthotics,742716621,,-,1
108075,Certified Prosthetics And Orthotics,Other,Victoria,TX,Victoria,77901,779,108075,Certified Prosthetics And Orthotics,742716621,,-,1
108194,Woodlands Open MRI,Diagnostic Service,The Woodlands,TX,Montgomery,77381,773,316261,Universal MRI & Diagnostic,043682490,,-,1
108218,Eagle Ward Rehabilitation Northwest,Other,Austin,TX,Williamson,78750,787,310921,Eagle Ward Rehabilitation,742892735,,00051X,1
108218,Eagle Ward Rehabilitation Northwest,Physical Rehab,Austin,TX,Williamson,78750,787,310921,Eagle Ward Rehabilitation,742892735,,00051X,1
108321,Hospice of Val Verde Regional Medical Center,Home Care,Del Rio,TX,Val Verde,78840,788,206952,Val Verde Regional Medical Center,742941598,,-,1
108331,Val Verde Hospice,Long Term,Del Rio,TX,Val Verde,78840,788,206952,Val Verde Regional Medical Center,742941598,,-,1
108345,CHRISTUS St Elizabeth Outpatient Surgery Center,Outpatient Services,Beaumont,TX,Jefferson,77702,777,207627,Christus Health Ark-La-Tex,760591590,,-,1
108361,Premier Rehabilitation,Physical Rehab,Garland,TX,Dallas,75043,750,108361,Premier Rehabilitation,752904527,,-,1
108475,CareNow,Outpatient Services,Dallas,TX,Dallas,75254,752,726843,CareNow,752510007,,-,1
108511,Severance and Associates,Diagnostic Service,San Antonio,TX,Bexar,78207,782,206090,Ameripath Texas,810561015,,-,1
108518,Austin Endoscopy Center - North Facility,Outpatient Services,Austin,TX,Travis,78757,787,127230,St Davids Healthcare - HCA,301073754,,-,1
108582,M and S X-Ray Associates,Diagnostic Service,Schertz,TX,Guadalupe,78154,781,323054,PHCS Direct Contracts,742841647,,-,1
108584,Texas Lithotripters III,Outpatient Services,San Antonio,TX,Bexar,78217,782,68396,HealthTronics Laboratory Solutions,561737521,,-,1
108643,Clinical Pathology Laboratories,Diagnostic Service,Midland,TX,Midland,79701,797,315952,Clinical Pathology Laboratories,742554159,,CL0078,1
110272,Otto Bock Orthopedic Services,Home Care,Austin,TX,Travis,78758,787,315565,Otto Bock Orthopedic Services,320288792,,6337600001,1
110272,Otto Bock Orthopedic Services,Home Care,Austin,TX,Travis,78758,787,315565,Otto Bock Orthopedic Services,204321871,,6337600001,1
110272,Otto Bock Orthopedic Services,Other,Austin,TX,Travis,78758,787,315565,Otto Bock Orthopedic Services,320288792,,6337600001,1
110272,Otto Bock Orthopedic Services,Other,Austin,TX,Travis,78758,787,315565,Otto Bock Orthopedic Services,204321871,,6337600001,1
110343,Labcorp,Diagnostic Service,Fort Worth,TX,Tarrant,76132,761,51518,Laboratory Corporation of America Holdings,840611484,,-,1
110365,Dafonte Medical Services,Other,Houston,TX,Harris,77077,770,110365,Dafonte Medical Services,522194178,,-,1
110446,Iv Solutions of Lubbock,Home Care,Lubbock,TX,Lubbock,79410,794,303961,BSA Provider Network,752399247,,-,1
110449,Palestine Regional Medical Rehabilitation Hospital,Physical Rehab,Palestine,TX,Anderson,75801,758,321798,Palestine Regional Medical Center,742791525,,-,1
110642,Christus Trinity Mother Frances Hospital Jacksonville,Diagnostic Service,Jacksonville,TX,Cherokee,75766,757,207627,Christus Health Ark-La-Tex,751976930,,451319,1
110642,Christus Trinity Mother Frances Hospital Jacksonville,Outpatient Services,Jacksonville,TX,Cherokee,75766,757,207627,Christus Health Ark-La-Tex,751976930,,451319,1
110642,Christus Trinity Mother Frances Hospital Jacksonville,Physical Rehab,Jacksonville,TX,Cherokee,75766,757,207627,Christus Health Ark-La-Tex,751976930,,451319,1
110820,American Health Imaging of Sugarland,Diagnostic Service,Sugar Land,TX,Fort Bend,77478,774,388427,Fort Bend Imaging,912051171,,-,1
110820,American Health Imaging of Sugarland,Diagnostic Service,Sugar Land,TX,Fort Bend,77478,774,388427,Fort Bend Imaging,760318443,,-,1
110820,American Health Imaging of Sugarland,Diagnostic Service,Sugar Land,TX,Fort Bend,77478,774,728522,US Radiology Specialists,760420125,,-,1
110885,DFW- Hurst,Diagnostic Service,Hurst,TX,Tarrant,76054,760,206090,Ameripath Texas,752722708,,-,1
111070,Texas Health Presbyterian Hospital Allen,Acute Care Gen,Allen,TX,Collin,75013,750,140283,Texas Health Resources,752890358,,450840,1
111102,Comprehesive Open Mri-Dallas,Diagnostic Service,Dallas,TX,Dallas,75231,752,111062,Comprehensive Medical Imaging,954666946,,-,1
111134,Transcend Orthotics and Prosthetics,Other,Spring,TX,Montgomery,77386,773,95082,Linkia,760588649,,1044120002,1
111182,Labcorp,Diagnostic Service,San Antonio,TX,Bexar,78212,782,51518,Laboratory Corporation of America Holdings,840611484,,-,1
111280,Labcorp,Diagnostic Service,Richmond,TX,Fort Bend,77469-3230,774,51518,Laboratory Corporation of America Holdings,840611484,,-,1
111295,Brazos Valley Open MRI,Diagnostic Service,Bryan,TX,Brazos,77802,778,111295,Brazos Valley Open MRI,760669676,,-,1
111314,Physicians Choice Medical Equipment,Home Care,Greenville,TX,Hunt,75402,754,111314,Physicians Choice Medical Equipment,752938700,,-,1
111573,Lincare,Home Care,Athens,TX,Henderson,75751,757,53103,Lincare,592852900,,0294030125,1
111574,Lincare,Home Care,Beaumont,TX,Jefferson,77708,777,53103,Lincare,592852900,,0294030083,1
111578,Lincare,Home Care,Garland,TX,Dallas,75041,750,53103,Lincare,592852900,,0294030448,1
111579,Lincare,Home Care,Lubbock,TX,Lubbock,79424,794,53103,Lincare,592852900,,0294030484,1
111580,AeroCare Home Medical,Home Care,Lufkin,TX,Angelina,75901,759,57719,Med Group,760653019,,3861570002,1
111582,Lincare,Home Care,Odessa,TX,Ector,79761,797,53103,Lincare,592852900,,0294030456,1
111583,Lincare,Home Care,Palestine,TX,Anderson,75801,758,53103,Lincare,592852900,,0294030521,1
111584,Homelink,Home Care,San Antonio,TX,Bexar,78216,782,53103,Lincare,592852900,,0294030236,1
111584,Homelink,Home Care,San Antonio,TX,Bexar,78216,782,316224,Homelink,421280573,,0294030236,1
111743,Texas Endoscopy,Outpatient Services,Plano,TX,Collin,75093,750,323524,Baylor Scott and White Health,470985876,,-,1
111762,Katy Open MRI,Diagnostic Service,Houston,TX,Harris,77084,770,111762,Katy Open MRI,208920243,,-,1
111762,Katy Open MRI,Diagnostic Service,Houston,TX,Harris,77084,770,306267,Med-Im Development,760692967,,-,1
111934,Myofascial Concepts,Physical Rehab,San Antonio,TX,Bexar,78217,782,53607,Health Management Network,743009087,,-,1
112279,Life Support Systems,Home Care,Richland Hills,TX,Tarrant,76118,761,112279,Life Support Systems,752434862,,-,1
112341,Dialysis Clinic,Outpatient Services,Nacogdoches,TX,Nacogdoches,75965,759,63006,Dialysis Clinic,620850498,,452791,1
112420,Hayman Orthotics And  Prosthetics,Other,Houston,TX,Harris,77073,770,316250,Hayman Orthotics & Prosthetics,760532436,,-,1
112421,Hayman Orthotics And Prosthetics,Other,Galveston,TX,Galveston,77555,775,316250,Hayman Orthotics & Prosthetics,760532436,,-,1
112425,Hayman Orthotics And Prosthetics,Other,Tomball,TX,Harris,77375,773,316250,Hayman Orthotics & Prosthetics,760532436,,-,1
112561,Mcallen Surgical Center,Outpatient Services,McAllen,TX,Hidalgo,78503,785,323054,PHCS Direct Contracts,742952544,,-,1
112642,Barkman And Smith Physical Therapy,Physical Rehab,Irving,TX,Dallas,75062,750,207156,Barkman & Smith Physical Therapy,760401530,,-,1
112694,Cook Childrens Home Health,Home Care,Fort Worth,TX,Tarrant,76104,761,206201,Cook Childrens Medical Ctr and Cook Childrens Home Health,752896983,,4026020001,1
